time,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),weathercode (wmo code),surface_pressure (hPa),cloudcover (%),windspeed_10m (m/s)
2021-01-05T02:00,14.5,53,0,2,1003.4,53,2.06
2021-01-05T03:00,14.4,53,0,2,1003.5,66,2.47
2021-01-05T04:00,14.3,53,0,1,1003.5,37,2.56
2021-01-05T05:00,13.8,55,0,1,1003.5,32,2.56
2021-01-05T06:00,13.9,51,0,2,1003.7,52,2.21
2021-01-05T07:00,13.6,51,0,0,1004.5,18,2.19
2021-01-05T08:00,13.8,51,0,0,1005,8,2.53
2021-01-05T09:00,14,52,0,0,1005.5,4,3.27
2021-01-05T10:00,17.6,37,0,0,1005.8,2,3.36
2021-01-05T11:00,18.4,36,0,0,1004.9,2,3.57
2021-01-05T12:00,19.2,35,0,0,1003.7,1,3.38
2021-01-05T13:00,21.7,32,0,0,1002.7,0,2.91
2021-01-05T14:00,22,32,0,0,1001.8,2,2.75
2021-01-05T15:00,22.2,32,0,0,1001.4,2,2.92
2021-01-05T16:00,21.3,34,0,0,1001.5,1,3.21
2021-01-05T17:00,20.9,34,0,0,1002.2,0,3.11
2021-01-05T18:00,17.3,42,0,0,1002.5,0,2.01
2021-01-05T19:00,16.9,41,0,0,1003.1,0,2.62
2021-01-05T20:00,16.5,40,0,0,1003.4,0,3.24
2021-01-05T21:00,16.1,41,0,0,1003.8,1,3.47
2021-01-05T22:00,14.3,47,0,0,1003.9,0,3.35
2021-01-05T23:00,13.5,51,0,0,1004.3,1,3.01
2021-01-06T00:00,13.2,54,0,0,1004.5,2,3.1
2021-01-06T01:00,12.2,57,0,0,1004.7,1,3.16
2021-01-06T02:00,11.8,60,0,0,1004.8,1,3.16
2021-01-06T03:00,11.5,63,0,0,1004.6,1,3.26
2021-01-06T04:00,10.8,64,0,0,1004.8,0,3.1
2021-01-06T05:00,10.4,65,0,0,1004.8,2,2.95
2021-01-06T06:00,10.1,66,0,0,1005,5,1.97
2021-01-06T07:00,9.8,68,0,0,1005.3,3,1.92
2021-01-06T08:00,10.7,64,0,0,1005.9,8,2.33
2021-01-06T09:00,11.5,61,0,0,1006,10,2.56
2021-01-06T10:00,14.8,51,0,0,1005.9,17,2.37
2021-01-06T11:00,15.8,48,0,0,1005,14,2.12
2021-01-06T12:00,16.8,46,0,0,1002.9,8,1.75
2021-01-06T13:00,19.4,41,0,0,1001.4,8,1.39
2021-01-06T14:00,19.8,41,0,1,1000.5,33,1.3
2021-01-06T15:00,20.3,39,0,2,999.8,68,1.71
2021-01-06T16:00,19.3,44,0,3,1000,95,1.81
2021-01-06T17:00,18.6,45,0,3,1000.3,91,2.2
2021-01-06T18:00,16.6,53,0,2,1001,53,2.14
2021-01-06T19:00,16.5,53,0,1,1001.7,43,2.61
2021-01-06T20:00,15.9,54,0,1,1002.2,46,2.98
2021-01-06T21:00,15.1,55,0,1,1002.9,43,3.26
2021-01-06T22:00,13.6,60,0,2,1003.3,51,3.36
2021-01-06T23:00,12.6,63,0,2,1003.5,51,3.35
2021-01-07T00:00,12,65,0,1,1003.7,44,3.4
2021-01-07T01:00,11.5,68,0,2,1004,58,3.45
2021-01-07T02:00,11.5,71,0,2,1003.9,62,3.29
2021-01-07T03:00,11.4,72,0,1,1003.7,46,3.57
2021-01-07T04:00,10.8,71,0,1,1004.1,40,3.83
2021-01-07T05:00,10.7,71,0,1,1004.2,36,4.09
2021-01-07T06:00,10.3,70,0,1,1004,35,3.53
2021-01-07T07:00,10,70,0,1,1005.1,40,3.77
2021-01-07T08:00,10.2,69,0,1,1006.1,50,4.49
2021-01-07T09:00,10.9,66,0,2,1006.8,66,4.74
2021-01-07T10:00,11.7,62,0,1,1006.8,47,4.87
2021-01-07T11:00,12.2,60,0,1,1006.2,45,5
2021-01-07T12:00,12.9,57,0,2,1005.2,56,5.36
2021-01-07T13:00,12.6,55,0,2,1004.5,61,5.55
2021-01-07T14:00,12.3,56,0,2,1003.7,64,5.68
2021-01-07T15:00,11.6,58,0,2,1003.7,71,5.7
2021-01-07T16:00,9.9,60,0,2,1004.2,74,5.7
2021-01-07T17:00,9,62,0,3,1005,84,5.6
2021-01-07T18:00,7.1,64,0,3,1005.8,95,4.55
2021-01-07T19:00,7,64,0,3,1006.7,100,5
2021-01-07T20:00,6.8,65,0,3,1007.4,100,5.32
2021-01-07T21:00,6.5,66,0,3,1007.9,100,5.48
2021-01-07T22:00,5.9,67,0,3,1008.5,100,5.41
2021-01-07T23:00,5.7,66,0,3,1008.5,100,5.25
2021-01-08T00:00,5.7,65,0,3,1009.2,100,5.35
2021-01-08T01:00,4.9,65,0,3,1009.5,100,5.41
2021-01-08T02:00,4.7,65,0,3,1009.4,100,5.54
2021-01-08T03:00,4.7,64,0,3,1009.1,100,5.57
2021-01-08T04:00,4.5,61,0,3,1009,100,5.73
2021-01-08T05:00,4.5,60,0,3,1008.8,100,5.73
2021-01-08T06:00,4.4,60,0,3,1008.8,100,4.93
2021-01-08T07:00,4.3,58,0,3,1009,100,5.09
2021-01-08T08:00,4.4,54,0,3,1010.3,100,5.25
2021-01-08T09:00,4.5,50,0,3,1010.3,100,5.32
2021-01-08T10:00,5.3,42,0,3,1010.6,100,5.29
2021-01-08T11:00,5.3,40,0,3,1010.5,100,5.39
2021-01-08T12:00,6.5,37,0,3,1009.8,100,5.39
2021-01-08T13:00,7.3,33,0,3,1009,83,5.29
2021-01-08T14:00,7,33,0,2,1008.1,78,5.26
2021-01-08T15:00,7.1,33,0,2,1007.9,76,5.14
2021-01-08T16:00,7.2,32,0,2,1007.4,68,5
2021-01-08T17:00,7.1,32,0,1,1007.6,36,4.84
2021-01-08T18:00,6.3,33,0,0,1007.7,9,3.83
2021-01-08T19:00,6,33,0,0,1008.4,13,3.52
2021-01-08T20:00,6.1,32,0,0,1009,18,3.74
2021-01-08T21:00,6,32,0,0,1009.2,11,4.11
2021-01-08T22:00,5.7,31,0,0,1009.2,14,4.18
2021-01-08T23:00,5.5,29,0,1,1009.3,24,4.16
2021-01-09T00:00,5.3,29,0,1,1009.4,28,4.07
2021-01-09T01:00,4.9,30,0,0,1009.5,14,4.03
2021-01-09T02:00,4.7,30,0,1,1009.1,32,4.05
2021-01-09T03:00,4.6,31,0,1,1009.4,46,4.05
2021-01-09T04:00,4.4,29,0,1,1009,47,4.31
2021-01-09T05:00,4.2,30,0,1,1008.8,48,4.44
2021-01-09T06:00,4.4,29,0,1,1008.3,40,3.98
2021-01-09T07:00,4.2,29,0,1,1009.1,31,4.07
2021-01-09T08:00,4.3,28,0,1,1009.8,27,4.3
2021-01-09T09:00,4.6,27,0,1,1010.2,24,4.65
2021-01-09T10:00,7.6,21,0,0,1010,7,4.61
2021-01-09T11:00,8.6,19,0,0,1009.7,3,4.34
2021-01-09T12:00,9.3,19,0,0,1008.3,2,3.98
2021-01-09T13:00,11.9,16,0,0,1006.7,2,3.76
2021-01-09T14:00,12.3,16,0,0,1005.4,5,3.58
2021-01-09T15:00,12.3,16,0,0,1004.9,10,3.44
2021-01-09T16:00,12.2,19,0,0,1004.6,10,3.44
2021-01-09T17:00,11.9,20,0,0,1004.5,13,3.22
2021-01-09T18:00,9.6,25,0,1,1004.8,40,1.58
2021-01-09T19:00,10.1,24,0,1,1005.7,46,1.75
2021-01-09T20:00,10.3,23,0,1,1006.3,50,2.24
2021-01-09T21:00,10,24,0,1,1006.6,44,2.91
2021-01-09T22:00,9.3,26,0,2,1007.1,51,3.07
2021-01-09T23:00,9,26,0,2,1007.6,57,3.1
2021-01-10T00:00,9.2,26,0,2,1007.8,59,3.14
2021-01-10T01:00,8.9,26,0,2,1007.9,60,3.35
2021-01-10T02:00,8.7,27,0,2,1007.6,60,3.49
2021-01-10T03:00,8.7,27,0,2,1007.3,59,3.4
2021-01-10T04:00,8.2,29,0,2,1006.9,59,3.18
2021-01-10T05:00,8,30,0,2,1007.1,58,2.82
2021-01-10T06:00,8,30,0,2,1006.9,52,2.44
2021-01-10T07:00,8,30,0,2,1007.6,56,2.42
2021-01-10T08:00,8,30,0,2,1007.7,60,2.82
2021-01-10T09:00,7.9,30,0,2,1008.6,60,2.95
2021-01-10T10:00,9.5,27,0,2,1009,60,3
2021-01-10T11:00,9.8,27,0,2,1008.7,58,3.18
2021-01-10T12:00,10.4,26,0,2,1007.5,56,3.31
2021-01-10T13:00,11.4,26,0,1,1005.9,49,3.26
2021-01-10T14:00,11.4,26,0,2,1005,59,3.09
2021-01-10T15:00,11.6,26,0,2,1004.6,60,3.09
2021-01-10T16:00,11,28,0,2,1004.4,61,3.1
2021-01-10T17:00,10.8,28,0,2,1004.9,62,3.29
2021-01-10T18:00,10.3,29,0,2,1005.1,66,2.57
2021-01-10T19:00,10.1,29,0,2,1005.7,72,2.97
2021-01-10T20:00,9.9,30,0,2,1006.3,77,3.2
2021-01-10T21:00,9.7,31,0,2,1007,78,3.26
2021-01-10T22:00,9.4,31,0,3,1007.5,87,3.47
2021-01-10T23:00,9.3,32,0,3,1007.7,95,3.52
2021-01-11T00:00,9.2,32,0,3,1008.1,100,3.42
2021-01-11T01:00,8.8,33,0,3,1008.1,100,3.52
2021-01-11T02:00,8.7,34,0,3,1007.8,100,3.81
2021-01-11T03:00,8.6,35,0,3,1008.1,100,4.34
2021-01-11T04:00,7.6,40,0.1,51,1008.1,100,4.49
2021-01-11T05:00,7.3,42,0.1,51,1008.6,100,4.34
2021-01-11T06:00,6,55,0.2,51,1008.5,100,3.69
2021-01-11T07:00,5.9,56,0.2,51,1009.2,100,3.38
2021-01-11T08:00,5.7,57,0.1,51,1010.4,100,3.49
2021-01-11T09:00,5.9,56,0.1,51,1011,100,3.67
2021-01-11T10:00,6.6,51,0,3,1011.7,100,3.85
2021-01-11T11:00,7.1,47,0,3,1011.7,100,3.93
2021-01-11T12:00,6.9,45,0,3,1010.6,100,3.95
2021-01-11T13:00,7.6,38,0,3,1009.7,100,4.06
2021-01-11T14:00,7.6,36,0,2,1008.7,79,4.14
2021-01-11T15:00,8.1,36,0.1,51,1008.5,74,4.14
2021-01-11T16:00,8.8,35,0,2,1008,66,4.49
2021-01-11T17:00,8.8,34,0,2,1008,58,4.57
2021-01-11T18:00,7.4,36,0,1,1008.3,43,3.73
2021-01-11T19:00,7.5,36,0,0,1008.5,11,3.96
2021-01-11T20:00,7,36,0,0,1009.5,1,3.83
2021-01-11T21:00,7.1,35,0,0,1009.8,1,3.69
2021-01-11T22:00,6.4,37,0,0,1009.7,1,3.64
2021-01-11T23:00,6,37,0,0,1009.8,0,3.83
2021-01-12T00:00,6.1,38,0,0,1010,2,3.86
2021-01-12T01:00,5.5,40,0,0,1009.8,1,3.96
2021-01-12T02:00,5.4,40,0,0,1009.6,1,3.89
2021-01-12T03:00,5.3,41,0,0,1009.3,2,3.86
2021-01-12T04:00,4.5,44,0,0,1009.2,0,4.05
2021-01-12T05:00,4.4,44,0,0,1009.3,1,4.08
2021-01-12T06:00,4.3,45,0,0,1009.2,0,3.54
2021-01-12T07:00,4.2,45,0,0,1009,1,3.55
2021-01-12T08:00,4.4,43,0,0,1009.3,0,3.57
2021-01-12T09:00,4.5,39,0,0,1009.1,0,4.31
2021-01-12T10:00,9.9,25,0,0,1009.3,0,4.68
2021-01-12T11:00,11.1,21,0,0,1008.6,0,4.4
2021-01-12T12:00,11.8,19,0,0,1007.2,0,4.28
2021-01-12T13:00,14.7,14,0,0,1005.8,1,4.33
2021-01-12T14:00,14.9,14,0,0,1004.3,1,4.14
2021-01-12T15:00,15.1,14,0,0,1003.5,0,3.86
2021-01-12T16:00,15.3,16,0,0,1003.1,0,3.49
2021-01-12T17:00,15,14,0,0,1003.1,0,2.89
2021-01-12T18:00,9.8,26,0,0,1003.2,0,2.73
2021-01-12T19:00,9,27,0,0,1003.1,0,2.87
2021-01-12T20:00,8.5,28,0,0,1003.2,0,2.84
2021-01-12T21:00,7.9,29,0,0,1003.4,0,2.88
2021-01-12T22:00,5.4,38,0,0,1003.5,0,2.84
2021-01-12T23:00,4.3,44,0,0,1003.6,0,2.76
2021-01-13T00:00,3.8,45,0,0,1003.9,0,2.44
2021-01-13T01:00,2.4,50,0,0,1003.9,0,2.24
2021-01-13T02:00,2.1,50,0,0,1003.7,0,2.01
2021-01-13T03:00,1.8,52,0,0,1003.6,0,1.94
2021-01-13T04:00,0.7,55,0,0,1003.3,0,1.84
2021-01-13T05:00,0.5,56,0,0,1003.1,0,1.86
2021-01-13T06:00,0.6,57,0,0,1002.9,0,1.86
2021-01-13T07:00,0.6,57,0,0,1003.3,0,1.75
2021-01-13T08:00,2.1,53,0,0,1003.6,0,1.88
2021-01-13T09:00,5.8,40,0,0,1003.8,0,1.06
2021-01-13T10:00,11.8,28,0,0,1004.2,0,1.25
2021-01-13T11:00,13.1,26,0,0,1003.8,0,1.34
2021-01-13T12:00,14.4,23,0,0,1002.3,0,1.14
2021-01-13T13:00,19.1,14,0,0,1001.3,0,0.9
2021-01-13T14:00,19.6,13,0,0,1000,0,0.82
2021-01-13T15:00,19.7,13,0,0,999.5,0,0.95
2021-01-13T16:00,19.3,15,0,0,999.2,0,1.02
2021-01-13T17:00,18.7,20,0,0,999.5,1,0.8
2021-01-13T18:00,14.8,27,0,0,999.4,2,1.26
2021-01-13T19:00,14.2,27,0,0,999.8,14,0.78
2021-01-13T20:00,13.4,28,0,1,1000.1,29,1
2021-01-13T21:00,10.3,36,0,0,1000.7,17,1.66
2021-01-13T22:00,7.9,48,0,0,1001.3,12,1.86
2021-01-13T23:00,7.4,55,0,0,1001.3,8,1.63
2021-01-14T00:00,7.1,59,0,0,1001.8,8,1.36
2021-01-14T01:00,6.4,65,0,0,1001.5,5,1.12
2021-01-14T02:00,6.4,66,0,0,1001.3,3,0.92
2021-01-14T03:00,6.5,67,0,0,1001.1,2,0.8
2021-01-14T04:00,5.3,72,0,0,1000.5,5,0.8
2021-01-14T05:00,5.3,71,0,0,1000.4,0,0.91
2021-01-14T06:00,5.1,75,0,0,999.9,2,0.9
2021-01-14T07:00,4.7,76,0,0,1000.6,0,1.1
2021-01-14T08:00,6,70,0,0,1001,3,1.4
2021-01-14T09:00,8.9,58,0,0,1001.2,3,0.7
2021-01-14T10:00,15.7,33,0,0,1001.8,1,0.45
2021-01-14T11:00,17.1,29,0,0,1001.6,1,0.3
2021-01-14T12:00,18,28,0,0,1000.6,2,0.22
2021-01-14T13:00,22.2,18,0,0,999.4,4,0.4
2021-01-14T14:00,22.5,17,0,0,998.5,5,0.8
2021-01-14T15:00,22.7,16,0,0,998.1,6,1
2021-01-14T16:00,22.2,18,0,0,998.1,4,1.1
2021-01-14T17:00,22.1,12,0,0,998.1,2,1
2021-01-14T18:00,16.1,29,0,0,998.3,1,1.75
2021-01-14T19:00,17,27,0,0,998.3,2,1.14
2021-01-14T20:00,16.2,28,0,0,998.9,8,1.84
2021-01-14T21:00,12,40,0,0,999.1,13,2.28
2021-01-14T22:00,9.7,53,0,0,999.3,19,1.8
2021-01-14T23:00,8.9,62,0,1,999.7,28,1.7
2021-01-15T00:00,8.8,66,0,1,999.9,35,1.36
2021-01-15T01:00,7.5,73,0,1,999.6,24,1.21
2021-01-15T02:00,7.3,75,0,1,999.8,25,1.04
2021-01-15T03:00,7.3,77,0,0,999.3,20,0.91
2021-01-15T04:00,6.7,80,0,0,999.2,5,1
2021-01-15T05:00,6.7,80,0,0,999.1,4,1.1
2021-01-15T06:00,6.7,76,0,0,999.3,1,1.04
2021-01-15T07:00,6.3,80,0,0,999.2,0,1.22
2021-01-15T08:00,7.8,75,0,0,999.9,0,1.65
2021-01-15T09:00,12.9,61,0,0,1000.1,1,1.12
2021-01-15T10:00,18.1,32,0,0,1000.4,0,0.81
2021-01-15T11:00,19.4,31,0,0,999.8,1,0.5
2021-01-15T12:00,20,31,0,0,998.5,0,0.32
2021-01-15T13:00,24.1,23,0,0,997.6,0,0.51
2021-01-15T14:00,24.4,23,0,0,996.8,1,1.1
2021-01-15T15:00,24.7,22,0,0,996.2,1,1.53
2021-01-15T16:00,24.1,26,0,0,996.4,5,1.68
2021-01-15T17:00,23.7,25,0,0,996.6,5,1.65
2021-01-15T18:00,16.1,43,0,0,996.6,9,2.35
2021-01-15T19:00,16.3,43,0,0,996.8,14,1.2
2021-01-15T20:00,18.6,35,0,0,997.3,14,0.89
2021-01-15T21:00,18.5,36,0,0,997.4,16,1.35
2021-01-15T22:00,14.2,51,0,0,997.9,14,1.44
2021-01-15T23:00,13.9,56,0,0,997.5,11,1.39
2021-01-16T00:00,12.4,63,0,0,997.7,14,1.12
2021-01-16T01:00,12.1,67,0,1,997.9,45,0.95
2021-01-16T02:00,12.3,68,0,2,998.2,56,0.63
2021-01-16T03:00,12,71,0,2,998.1,58,0.5
2021-01-16T04:00,12.2,71,0,2,998.1,57,0.85
2021-01-16T05:00,11.2,76,0,1,998.4,49,1.02
2021-01-16T06:00,11.7,76,0,2,999.1,52,1
2021-01-16T07:00,12.1,76,0,1,999.6,50,1
2021-01-16T08:00,12.4,74,0,1,1000.2,46,1.41
2021-01-16T09:00,13.7,68,0,1,1000.6,41,0.91
2021-01-16T10:00,19.7,43,0,1,1001.4,23,0.76
2021-01-16T11:00,20.9,39,0,0,1000.8,17,1.17
2021-01-16T12:00,21.9,36,0,0,999.8,10,1.49
2021-01-16T13:00,24.7,29,0,0,998.9,7,1.52
2021-01-16T14:00,24.9,29,0,0,998,11,1.26
2021-01-16T15:00,25.1,27,0,0,997.6,14,1.1
2021-01-16T16:00,24,30,0,1,998,20,1.24
2021-01-16T17:00,23.7,29,0,0,998.5,17,1.14
2021-01-16T18:00,18.7,45,0,0,999.1,12,1.4
2021-01-16T19:00,17.5,51,0,1,999.6,23,1.81
2021-01-16T20:00,16.7,56,0,0,1000.5,20,1.81
2021-01-16T21:00,16.6,58,0,1,1001.7,23,1.48
2021-01-16T22:00,15.8,57,0,0,1002.3,17,1.56
2021-01-16T23:00,15.7,53,0,0,1003.1,16,1.97
2021-01-17T00:00,15.5,51,0,0,1004,17,2.73
2021-01-17T01:00,14.1,51,0,0,1004.5,17,3.1
2021-01-17T02:00,13.6,51,0,1,1004.8,22,3.57
2021-01-17T03:00,13.7,52,0,1,1005.3,29,4.05
2021-01-17T04:00,12.6,53,0,1,1005.7,33,4.34
2021-01-17T05:00,12.5,55,0,1,1006.5,23,4.66
2021-01-17T06:00,11.6,52,0,1,1006.5,27,3.71
2021-01-17T07:00,11.4,51,0,1,1007.8,20,4.32
2021-01-17T08:00,11.8,49,0,1,1008.9,30,4.92
2021-01-17T09:00,12,49,0,1,1009.3,21,5.36
2021-01-17T10:00,14.2,43,0,0,1009.4,17,5.48
2021-01-17T11:00,15,41,0,0,1009.1,5,5.58
2021-01-17T12:00,15.6,41,0,0,1008.1,2,5.54
2021-01-17T13:00,17,38,0,0,1006.8,0,5.39
2021-01-17T14:00,17.1,38,0,0,1005.7,0,5.19
2021-01-17T15:00,17.2,38,0,0,1005.3,1,5.07
2021-01-17T16:00,16.3,39,0,0,1005.8,2,5.04
2021-01-17T17:00,15.9,39,0,0,1006.3,6,4.88
2021-01-17T18:00,13.7,42,0,0,1007.1,0,3.41
2021-01-17T19:00,13,42,0,0,1007.7,0,3.91
2021-01-17T20:00,12.5,41,0,0,1008.2,0,4
2021-01-17T21:00,12.4,41,0,0,1008.8,0,3.81
2021-01-17T22:00,11.4,41,0,0,1009,0,3.52
2021-01-17T23:00,10.8,41,0,0,1008.9,1,3.35
2021-01-18T00:00,10.6,40,0,0,1008.9,1,3.23
2021-01-18T01:00,9.4,43,0,0,1008.8,3,2.94
2021-01-18T02:00,9.1,43,0,0,1008.5,1,2.82
2021-01-18T03:00,8.8,43,0,0,1008.1,4,2.79
2021-01-18T04:00,7.5,49,0,0,1007.7,0,2.62
2021-01-18T05:00,7.4,48,0,0,1007.8,0,2.56
2021-01-18T06:00,7,54,0,0,1007.3,0,2.12
2021-01-18T07:00,6.8,52,0,0,1007.9,0,2.24
2021-01-18T08:00,7.4,50,0,0,1008.2,0,2.51
2021-01-18T09:00,7.7,41,0,0,1008.4,0,3.18
2021-01-18T10:00,12.8,32,0,0,1008.6,0,3.26
2021-01-18T11:00,14,30,0,0,1008.3,0,3.18
2021-01-18T12:00,14.7,30,0,0,1006.7,0,3.07
2021-01-18T13:00,17.4,24,0,0,1005.2,0,2.94
2021-01-18T14:00,17.7,24,0,0,1003.9,0,2.79
2021-01-18T15:00,17.9,24,0,0,1003,0,2.69
2021-01-18T16:00,18,24,0,0,1002.9,0,2.62
2021-01-18T17:00,17.8,23,0,0,1002.9,0,2.44
2021-01-18T18:00,12.9,38,0,0,1003.4,0,2.12
2021-01-18T19:00,12.9,37,0,0,1004,0,2.15
2021-01-18T20:00,12.7,36,0,0,1004.1,0,2.33
2021-01-18T21:00,12.3,37,0,0,1004.1,0,2.52
2021-01-18T22:00,9.9,43,0,0,1004.2,0,2.16
2021-01-18T23:00,8.4,49,0,0,1004.1,0,1.99
2021-01-19T00:00,7.8,52,0,0,1003.9,0,1.87
2021-01-19T01:00,6.6,56,0,0,1003.9,0,1.8
2021-01-19T02:00,6.2,58,0,0,1003.4,0,1.62
2021-01-19T03:00,6,59,0,0,1003.1,0,1.66
2021-01-19T04:00,5.1,65,0,0,1002.7,0,1.7
2021-01-19T05:00,4.9,67,0,0,1002.9,0,1.7
2021-01-19T06:00,5.4,63,0,0,1002.7,0,1.92
2021-01-19T07:00,5.4,63,0,0,1003.3,0,1.7
